"","x"
"SCN8A",0.000181649376337141
"INO80D",0.000181649376337141
"PPP2R5C",0.000181649376337141
"PRRC2B",0.000181649376337141
"VCL",0.000181649376337141
"SGCD",0.000181649376337141
"STON2",0.000181649376337141
"GSK3B",0.000181649376337141
"CCND1",0.000181649376337141
"GPR107",0.000181649376337141
"PVRL1",0.000181649376337141
"DGKE",0.000181649376337141
"SV2C",0.000181649376337141
"KDELR1",0.000181649376337141
"ADARB2",0.000181649376337141
"SFMBT2",0.000181649376337141
"WDR37",0.000181649376337141
"GATAD2B",0.000181649376337141
"PSMG1",0.000181649376337141
"CBL",0.000181649376337141
"ZNF827",0.000181649376337141
"ADD2",0.000181649376337141
"PLAGL2",0.000181649376337141
"CCDC144A",0.000181649376337141
"ANKS6",0.000181649376337141
"RRP15",0.000181649376337141
"JDP2",0.000181649376337141
"FMNL3",0.000181649376337141
"KIAA1715",0.000181649376337141
"IDE",0.000181649376337141
"CLSTN2",0.000181649376337141
"RAP1A",0.000181649376337141
"DNMT3A",0.000181649376337141
"C18orf21",0.000181649376337141
"PLCG1",0.000181649376337141
"SLC23A2",0.000181649376337141
"TMEM44",0.000181649376337141
"NCKAP1",0.000181649376337141
"DNAJC10",0.000181649376337141
"TPD52",0.000181649376337141
"FHL2",0.000181649376337141
"GATSL2",0.000181649376337141
"LIMD1",0.000181649376337141
"ACOT2",0.000181649376337141
"BTLA",0.000181649376337141
"PPAP2B",0.000181649376337141
"NAA50",0.000181649376337141
"ATG13",0.000181649376337141
"B3GAT2",0.000181649376337141
"PURA",0.000181649376337141
"TCF4",0.000181649376337141
"TTL",0.000181649376337141
"FGD4",0.000181649376337141
"PLXNA2",0.000181649376337141
"FREM2",0.000181649376337141
"PRKAB2",0.000181649376337141
"NUDT4",0.000181649376337141
"PALM2",0.000181649376337141
"TMEM178B",0.000181649376337141
"AP5M1",0.000181649376337141
"PSD3",0.000181649376337141
"NF1",0.000181649376337141
"SLC7A2",0.000181649376337141
"LPPR4",0.000181649376337141
"ANK3",0.000181649376337141
"EEA1",0.000181649376337141
"STXBP5L",0.000181649376337141
"CCNY",0.000181649376337141
"HCN4",0.000181649376337141
"TRIM44",0.000181649376337141
"XKR7",0.000181649376337141
"RNF213",0.000181649376337141
"NFAT5",0.000181649376337141
"DBT",0.000181649376337141
"KCNJ2",0.000181649376337141
"SUV420H1",0.000181649376337141
"KIAA1147",0.000181649376337141
"INSR",0.000181649376337141
"SLC45A4",0.000181649376337141
"KCNK3",0.000181649376337141
"LONRF2",0.000181649376337141
"PER2",0.000181649376337141
"KLHDC10",0.000181649376337141
"GALNT13",0.000181649376337141
"ZBTB16",0.000181649376337141
"NHLRC2",0.000181649376337141
"FUT9",0.000181649376337141
"KPNA6",0.000181649376337141
"C21orf91",0.000181649376337141
"EVI5",0.000181649376337141
"VASH2",0.000181649376337141
"CELF2",0.000181649376337141
"RBM23",0.000181649376337141
"DNAH10OS",0.000181649376337141
"MMP16",0.000181649376337141
"LSAMP",0.000181649376337141
"RSF1",0.000181649376337141
"FKBP5",0.000181649376337141
"CD28",0.000181649376337141
"SNTB2",0.000181649376337141
"FTO",0.000181649376337141
"PANK3",0.000181649376337141
"ARIH1",0.000181649376337141
"FLRT2",0.000181649376337141
"SBNO1",0.000181649376337141
"CERS6",0.000181649376337141
"DNAJC5",0.000181649376337141
"NKD1",0.000181649376337141
"MXD1",0.000181649376337141
"DDR2",0.000181649376337141
"SLC24A2",0.000181649376337141
"DPP8",0.000181649376337141
"PCDH17",0.000181649376337141
"ATG14",0.000181649376337141
"FAM126B",0.000181649376337141
"KCND3",0.000181649376337141
"POLR1A",0.000181649376337141
"TET2",0.000181649376337141
"RNF144A",0.000181649376337141
"CDC42BPA",0.000181649376337141
"WDR12",0.000181649376337141
"MITF",0.000181649376337141
"CORO1C",0.000181649376337141
"ALG14",0.000181649376337141
"MTHFR",0.000181649376337141
"SLC5A3",0.000181649376337141
"MTMR3",0.000181649376337141
"C17orf85",0.000181649376337141
"SOD2",0.000181649376337141
"FOXP2",0.000181649376337141
"GLUL",0.000181649376337141
"TRPM3",0.000181649376337141
"CAPRIN1",0.000181649376337141
"SOCS5",0.000181649376337141
"PAG1",0.000181649376337141
"NFYA",0.000181649376337141
"ZNF532",0.000181649376337141
"PEX5L",0.000181649376337141
"THRB",0.000181649376337141
"AFF1",0.000181649376337141
"VPS37A",0.000181649376337141
"MRPL3",0.000181649376337141
"RCAN1",0.000181649376337141
"NFE2L1",0.000181649376337141
"FSTL1",0.000181649376337141
"DAB1",0.000181649376337141
"MSRB3",0.000181649376337141
"PEAK1",0.000181649376337141
"SRSF1",0.000181649376337141
"ZNHIT6",0.000181649376337141
"KIF1B",0.000181649376337141
"TMEM55A",0.000181649376337141
"ZNF148",0.000181649376337141
"SAR1B",0.000181649376337141
"SNAP25",0.000181649376337141
"CACNA1C",0.000181649376337141
"PTEN",0.000181649376337141
"SAMD12",0.000181649376337141
"OTUD4",0.000181649376337141
"DCP2",0.000181649376337141
"G3BP1",0.000181649376337141
"KLHL15",0.000181649376337141
"DCP1A",0.000181649376337141
"SLC4A4",0.000181649376337141
"PDE3A",0.000181649376337141
"PHLPP2",0.000181649376337141
"KLF12",0.000181649376337141
"MBNL3",0.000181649376337141
"HNRNPA1",0.000181649376337141
"WWC1",0.000181649376337141
"DESI1",0.000181649376337141
"AFF4",0.000181649376337141
"VTI1B",0.000181649376337141
"ADO",0.000181649376337141
"HMGCR",0.000181649376337141
"DCC",0.000181649376337141
"NOTCH2",0.000181649376337141
"GPC6",0.000181649376337141
"SPEN",0.000181649376337141
"NPAS3",0.000181649376337141
"NCOA1",0.000181649376337141
"ZNF275",0.000161466112299681
"SEC14L2",0.000161466112299681
"SMAD3",0.000161466112299681
"SYT7",0.000161466112299681
"CSNK2A1",0.000161466112299681
"ARID3A",0.000161466112299681
"TMEM184B",0.000161466112299681
"MLLT6",0.000161466112299681
"SBK1",0.000161466112299681
"C9orf91",0.000161466112299681
"NRG2",0.000161466112299681
"PLEKHG4B",0.000161466112299681
"LMX1B",0.000161466112299681
"HNF4A",0.000161466112299681
"FAM83F",0.000161466112299681
"PLD5",0.000161466112299681
"RBFA",0.000161466112299681
"SOBP",0.000161466112299681
"MSX2",0.000161466112299681
"PCGF3",0.000161466112299681
"MYO1F",0.000161466112299681
"PTBP1",0.000161466112299681
"MMP15",0.000161466112299681
"MN1",0.000161466112299681
"LHPP",0.000161466112299681
"C11orf87",0.000161466112299681
"KCNH5",0.000161466112299681
"SRRM4",0.000161466112299681
"GOSR1",0.000161466112299681
"PIAS4",0.000161466112299681
"HS3ST3B1",0.000161466112299681
"PPM1H",0.000161466112299681
"PPM1E",0.000161466112299681
"RP11-192H23.4",0.000161466112299681
"TNFAIP8L1",0.000161466112299681
"EFR3B",0.000161466112299681
"FZD8",0.000161466112299681
"ANKRD52",0.000161466112299681
"AVL9",0.000161466112299681
"FAM101B",0.000161466112299681
"KLHL30",0.000161466112299681
"TMEM132B",0.000161466112299681
"MGRN1",0.000161466112299681
"VPS53",0.000161466112299681
"RIMS3",0.000161466112299681
"NFAM1",0.000161466112299681
"PTPRF",0.000161466112299681
"SRGAP1",0.000161466112299681
"KCNJ15",0.000161466112299681
"PBX1",0.000161466112299681
"SFXN1",0.000161466112299681
"SLC38A7",0.000161466112299681
"SDHAF1",0.000161466112299681
"GAS7",0.000161466112299681
"TGIF2",0.000161466112299681
"N4BP1",0.000161466112299681
"CDHR1",0.000161466112299681
"TULP4",0.000161466112299681
"FBXO21",0.000161466112299681
"ZBTB46",0.000161466112299681
"TBCK",0.000161466112299681
"CBX6",0.000161466112299681
"MARCH6",0.000161466112299681
"DENR",0.000161466112299681
"HIST1H2BD",0.000161466112299681
"MAP4K2",0.000161466112299681
"CHRNA7",0.000161466112299681
"KLHL26",0.000161466112299681
"LPHN1",0.000161466112299681
"RP11-1055B8.7",0.000161466112299681
"HDAC4",0.000161466112299681
"COL5A1",0.000161466112299681
"ARHGAP31",0.000161466112299681
"ARHGAP19-SLIT1",0.000161466112299681
"UGGT1",0.000161466112299681
"CBFA2T2",0.000161466112299681
"STEAP2",0.000161466112299681
"KIAA1549",0.000161466112299681
"ZNF641",0.000161466112299681
"ST6GAL2",0.000161466112299681
"MRGBP",0.000161466112299681
"SCAI",0.000161466112299681
"RAD54L2",0.000161466112299681
"PCDHB16",0.000161466112299681
"KCNV1",0.000161466112299681
"MFN1",0.000161466112299681
"SLC30A10",0.000161466112299681
"PHLDA3",0.000161466112299681
"PLEKHB2",0.000161466112299681
"IRAK3",0.000161466112299681
"DDI2",0.000161466112299681
"PAPOLG",0.000161466112299681
"PTCHD1",0.000161466112299681
"FBXL20",0.000161466112299681
"MAP2K6",0.000161466112299681
"CACNA1D",0.000161466112299681
"NSD1",0.000161466112299681
"SFT2D2",0.000161466112299681
"ZNF264",0.000161466112299681
"HHIP",0.000161466112299681
"VPS18",0.000161466112299681
"ZNF417",0.000161466112299681
"NECAB3",0.000161466112299681
"ZNF451",0.000161466112299681
"SMAD4",0.000161466112299681
"FGFR1OP",0.000161466112299681
"GMPPB",0.000161466112299681
"NDUFS1",0.000161466112299681
"RBM28",0.000161466112299681
"FRK",0.000161466112299681
"MRRF",0.000161466112299681
"KIAA1551",0.000161466112299681
"ANXA11",0.000161466112299681
"DNAL1",0.000161466112299681
"ZNF708",0.000161466112299681
"CHSY1",0.000161466112299681
"CNBP",0.000161466112299681
"GLG1",0.000161466112299681
"GJA9",0.000161466112299681
"BZW1",0.000161466112299681
"PHKG2",0.000161466112299681
"BAMBI",0.000161466112299681
"EXOC8",0.000161466112299681
"PAK2",0.000161466112299681
"ORAI2",0.000161466112299681
"NSUN4",0.000161466112299681
"GRK5",0.000161466112299681
"MTO1",0.000161466112299681
"CCNG2",0.000161466112299681
"PPTC7",0.000161466112299681
"RNF24",0.000161466112299681
"URB1",0.000161466112299681
"NTPCR",0.000161466112299681
"AHSA2",0.000161466112299681
"WDR33",0.000161466112299681
"BSND",0.000161466112299681
"ARL8B",0.000161466112299681
"CAPZB",0.000161466112299681
"XRCC5",0.000161466112299681
"SLC35E2",0.000161466112299681
"CHRFAM7A",0.000161466112299681
"ABCB11",0.000161466112299681
"SPATS2L",0.000161466112299681
"ZNF8",0.000161466112299681
"TRIM38",0.000161466112299681
"SMIM12",0.000161466112299681
"MED28",0.000161466112299681
"SNX33",0.000161466112299681
"C20orf112",0.000161466112299681
"AC002472.13",0.000161466112299681
"IMPAD1",0.000161466112299681
"FGF7",0.000161466112299681
"POTEM",0.000161466112299681
"OPCML",0.000161466112299681
"POTEG",0.000161466112299681
"SMARCC1",0.000161466112299681
"PNP",0.000161466112299681
"PHACTR4",0.000161466112299681
"CREBRF",0.000161466112299681
"LRRC8B",0.000161466112299681
"GOLGA7B",0.000161466112299681
"FBN2",0.000161466112299681
"SSR1",0.000161466112299681
"WHSC1L1",0.000161466112299681
"GTF2A1",0.000161466112299681
"HMBOX1",0.000161466112299681
"C17orf103",0.000161466112299681
"VMA21",0.000161466112299681
"ATP11A",0.000161466112299681
"NDST1",0.000161466112299681
"FAM63B",0.000161466112299681
"PAK3",0.000161466112299681
"SCN2A",0.000161466112299681
"KIAA2022",0.000161466112299681
"MTX3",0.000161466112299681
"ZNF74",0.000161466112299681
"SMAD7",0.000161466112299681
"SCN2B",0.000161466112299681
"GABBR2",0.000161466112299681
"UBE2QL1",0.000161466112299681
"PRKCB",0.000161466112299681
"AKAP2",0.000161466112299681
"LPHN3",0.000161466112299681
"PPM1D",0.000161466112299681
"PALM2-AKAP2",0.000161466112299681
"EN2",0.000161466112299681
"NLGN1",0.000161466112299681
"MED13",0.000161466112299681
"LAMC1",0.000161466112299681
"RYBP",0.000161466112299681
"HRK",0.000161466112299681
"ERCC6L2",0.000161466112299681
"PTPN3",0.000161466112299681
"UBXN10",0.000161466112299681
"ACOX1",0.000161466112299681
"DIAPH2",0.000161466112299681
"AMIGO1",0.000161466112299681
"TBX18",0.000161466112299681
"EGFR",0.000161466112299681
"SYT9",0.000161466112299681
"NAV3",0.000161466112299681
"KDM2B",0.000161466112299681
"RGS7BP",0.000161466112299681
"OLFML2A",0.000161466112299681
"SATB1",0.000161466112299681
"AL117190.3",0.000161466112299681
"KIF3B",0.000161466112299681
"ICOSLG",0.000161466112299681
"ICMT",0.000161466112299681
"TANC2",0.000161466112299681
"PDP2",0.000161466112299681
"SHOC2",0.000161466112299681
"NAT10",0.000161466112299681
"CSNK1G1",0.000161466112299681
"NCR3LG1",0.000161466112299681
"BLOC1S5",0.000161466112299681
"LHX1",0.000161466112299681
"USP49",0.000161466112299681
"TRIM2",0.000161466112299681
"ZNF24",0.000161466112299681
"RAB3B",0.000161466112299681
"YAF2",0.000161466112299681
"C18orf25",0.000161466112299681
"SHROOM4",0.000161466112299681
"SREK1IP1",0.000161466112299681
"LRRC15",0.000161466112299681
"LUZP1",0.000161466112299681
"PHF20",0.000161466112299681
"FAM167A",0.000161466112299681
"VTA1",0.000161466112299681
"VAPB",0.000161466112299681
"DYNLL2",0.000161466112299681
"FBXO32",0.000161466112299681
"ZKSCAN8",0.000161466112299681
"GRM5",0.000161466112299681
"MOCS2",0.000161466112299681
"OTUD3",0.000161466112299681
"CREB3L2",0.000161466112299681
"ZNF804B",0.000161466112299681
"MKLN1",0.000161466112299681
"PKIA",0.000161466112299681
"RBFOX2",0.000161466112299681
"SFMBT1",0.000161466112299681
"NEBL",0.000161466112299681
"CREB5",0.000161466112299681
"PITPNA",0.000161466112299681
"CDK19",0.000161466112299681
"DIP2C",0.000161466112299681
"ZNF236",0.000161466112299681
"HOXD12",0.000161466112299681
"PGR",0.000161466112299681
"BRCC3",0.000161466112299681
"KIAA0226",0.000161466112299681
"YIPF6",0.000161466112299681
"E2F2",0.000161466112299681
"RNF217",0.000161466112299681
"FAM168A",0.000161466112299681
"RASGRF2",0.000161466112299681
"UBE2F",0.000161466112299681
"ZNF423",0.000161466112299681
"DDHD1",0.000161466112299681
"TBL1XR1",0.000161466112299681
"ADRBK2",0.000161466112299681
"GDF6",0.000161466112299681
"SLC6A17",0.000161466112299681
"SLX4IP",0.000161466112299681
"ASTN1",0.000161466112299681
"POGK",0.000161466112299681
"BTD",0.000161466112299681
"CDYL2",0.000161466112299681
"LRP8",0.000161466112299681
"KIAA1432",0.000161466112299681
"PHF21A",0.000161466112299681
"PITPNC1",0.000161466112299681
"UBE2N",0.000161466112299681
"TMED8",0.000161466112299681
"ABCF3",0.000161466112299681
"C4orf32",0.000161466112299681
"CMTM4",0.000161466112299681
"NRP1",0.000161466112299681
"SLC38A9",0.000161466112299681
"EIF4E",0.000161466112299681
"ZMYM2",0.000161466112299681
"FOXD1",0.000161466112299681
"AC005003.1",0.000161466112299681
"CMC1",0.000161466112299681
"MCTS1",0.000161466112299681
"ZFP62",0.000161466112299681
"ACTR3",0.000161466112299681
"GPR26",0.000161466112299681
"ANKRD13C",0.000161466112299681
"ENPP5",0.000161466112299681
"AGTRAP",0.000161466112299681
"METTL22",0.000161466112299681
"TNFAIP8L3",0.000161466112299681
"NDNF",0.000161466112299681
"ENTPD1",0.000161466112299681
"SLITRK3",0.000161466112299681
"KLF2",0.000161466112299681
"PELI2",0.000161466112299681
"ASB1",0.000161466112299681
"RPP14",0.000161466112299681
"UBE2G1",0.000161466112299681
"ZFP91",0.000161466112299681
"CHRM3",0.000161466112299681
"SOGA3",0.000161466112299681
"GABRB3",0.000161466112299681
"RAB30",0.000161466112299681
"ZNF518B",0.000161466112299681
"EPT1",0.000161466112299681
"KIAA1045",0.000161466112299681
"EPHA7",0.000161466112299681
"ZBTB21",0.000161466112299681
"KDSR",0.000161466112299681
"UBE2H",0.000161466112299681
"PTGFRN",0.000161466112299681
"DCX",0.000161466112299681
"EIF5A2",0.000161466112299681
"ABL2",0.000161466112299681
"DCAF7",0.000161466112299681
"SUV39H2",0.000161466112299681
"SYT2",0.000161466112299681
"HEY2",0.000161466112299681
"MPP6",0.000161466112299681
"SNX27",0.000161466112299681
"NME6",0.000161466112299681
"TCEB1",0.000161466112299681
"ERBB4",0.000161466112299681
"KDM5B",0.000161466112299681
"PYGO1",0.000161466112299681
"BPTF",0.000161466112299681
"HNRNPA3",0.000161466112299681
"OGFRL1",0.000161466112299681
"MYLK",0.000161466112299681
"NUP37",0.000161466112299681
"PPP4R2",0.000161466112299681
"NETO1",0.000161466112299681
"GNA13",0.000161466112299681
"FAXC",0.000161466112299681
"KIAA1456",0.000161466112299681
"CFL2",0.000161466112299681
"SNX30",0.000161466112299681
"SMIM14",0.000161466112299681
"TTC14",0.000161466112299681
"PPM1A",0.000161466112299681
"CUL3",0.000161466112299681
"CTTNBP2NL",0.000161466112299681
"SOX4",0.000161466112299681
"CNOT6L",0.000161466112299681
"SUGT1",0.000161466112299681
"NUCKS1",0.000161466112299681
"SSBP2",0.000161466112299681
"FRS2",0.000161466112299681
"ATXN7",0.000161466112299681
"MBNL2",0.000161466112299681
"RNF141",0.000161466112299681
"SGIP1",0.000161466112299681
"LRP6",0.000161466112299681
"SUZ12",0.000161466112299681
"MGAT4A",0.000161466112299681
"RUNX1",0.000161466112299681
"DDX3X",0.000161466112299681
"FOXN3",0.000161466112299681
"SEPT11",0.000161466112299681
"MED1",0.000161466112299681
"FUBP1",0.000161466112299681
"PRPF38B",0.000161466112299681
"APPBP2",0.000161466112299681
"SENP5",0.000161466112299681
"AMOT",0.000161466112299681
"SYNJ1",0.000161466112299681
"BMPR2",0.000161466112299681
"SCUBE3",0.000161466112299681
"AC068987.1",0.000161466112299681
"TIAL1",0.000161466112299681
"CPEB2",0.000161466112299681
"CECR2",0.000161466112299681
"SORL1",0.000161466112299681
"AKT3",0.000161466112299681
"RBMS3",0.000161466112299681
"CCND2",0.000161466112299681
"UBE2B",0.000161466112299681
"ADAMTS5",0.000161466112299681
"ZBTB10",0.000161466112299681
"CTBP2",0.000161466112299681
"RSBN1",0.000161466112299681
"C20orf194",0.000161466112299681
"CHD9",0.000161466112299681
"FOXO1",0.000161466112299681
"PHIP",0.000161466112299681
"MSI2",0.000161466112299681
"AIDA",0.000161466112299681
"HNRNPU",0.000161466112299681
"TMEM200C",0.000161466112299681
"MON2",0.000161466112299681
"FXR1",0.000161466112299681
"PDS5A",0.000161466112299681
"TMEM135",0.000161466112299681
"KLHL5",0.000161466112299681
"TGFBR2",0.000161466112299681
"E2F3",0.000161466112299681
"DCBLD2",0.000161466112299681
"LARP4B",0.000161466112299681
"H3F3B",0.000161466112299681
"KCNQ3",0.000161466112299681
"STRBP",0.000161466112299681
"MDGA1",0.000141282848262221
